#OTU ID	GB11	GB12	GB14	GB21	GB22	GB23	GB24	GB25	GB26	GB31	GB32	GB33	GB34	GB35	GB36	GB41	GB42	GB43	GB44	GB45	GB46	GB51	GB52	GB53	GB54	GB55	GB56	GB61	GB62	GB63	GB64	GB65	GB66	GB71	GB72	GB73	GB74	GB75	GB76	GB81	GB82	GB83	GB84	GB85	GB86	PE11	PE12	PE14	PE15	PE16	PE21	PE22	PE23	PE24	PE25	PE26	PE31	PE32	PE33	PE34	PE35	PE36	PE41	PE42	PE43	PE44	PE45	PE46	PE51	PE52	PE53	PE54	PE55	PE56	PE61	PE62	PE63	PE64	PE65	PE66	PE71	PE72	PE73	PE74	PE75	PE76	PE81	PE82	PE83	PE84	PE85	PE86	PBS12	PBS13	PBS14	PBS15	PBS16	PBS21	PBS22	PBS23	PBS24	PBS25	PBS26	PBS31	PBS32	PBS33	PBS34	PBS35	PBS36	PBS41	PBS42	PBS43	PBS44	PBS45	PBS46	PBS51	PBS52	PBS53	PBS54	PBS55	PBS56	PBS61	PBS62	PBS63	PBS64	PBS65	PBS66	PBS71	PBS72	PBS73	PBS74	PBS75	PBS76	PBS81	PBS82	PBS83	PBS84	PBS85	PBS86
ASV56	806	399	0	969	0	593	1387	987	196	2186	1811	4266	26937	7199	11078	7566	1209	5782	581	1190	1540	18157	84618	18029	5278	17025	8403	5522	5026	2270	3440	4803	3170	214	0	575	381	0	369	0	1318	0	0	0	0	203	583	0	0	197	3160	964	392	2159	9515	27254	25606	38814	25975	124665	43318	265041	416956	252758	255757	477564	83642	1250669	596804	952202	788927	379104	92155	505111	194326	655407	538462	226973	124623	198402	32106	103363	7002	7270	36286	32410	19419	20893	28974	14350	9403	0	0	0	1536	0	782	9892	16789	4042	30891	8243	46462	484792	239147	620823	334654	682892	532662	4328730	3571640	2686677	904972	592480	1996111	1634213	4098632	1818690	1320507	2013688	242721	727071	109661	1600032	499585	1149743	553215	192946	192368	80032	885744	682536	249136	67757	18268	91586	218437	87868	55188
ASV23	5559	6816	4783	68549	14117	55480	17951	23073	2451	21792	18368	99077	53983	28757	21207	28919	13365	48142	11578	14847	19084	116090	90870	76427	203959	98689	72891	7252	10790	11426	5773	8638	18345	281	270	629	0	0	0	8460	4822	557	0	4978	3908	4801	1660	3595	786	1557	13748	19634	16100	25398	4336	9971	78469	36639	222385	233519	127933	162660	105065	104222	252001	124755	194733	56310	291165	118496	470608	145654	729355	192143	135951	29577	18610	24729	28347	27720	16716	6713	1533	12447	10236	8868	7931	36532	15905	7852	0	16492	5820	2831	43503	2111	3595	183337	80156	393312	168041	30891	129865	82393	197773	361008	129456	946984	69817	947088	853339	763046	432046	1267178	219240	855351	3969974	895340	756843	656318	1197353	1523123	1339345	3284190	1544352	4171216	458827	1673235	674141	352945	957918	882913	713154	588254	96223	414930	165548	82820	326946
ASV102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250798	211243	0	592985	0	0	1110459	10937570	569195	176982	411780	40436	4772568	18585668	1340468	1045465	0	77112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27537	0	0	0	0	0	0	0	0	0
ASV146	0	0	0	0	0	0	0	0	0	0	0	4585	0	4727	0	0	0	0	0	0	0	0	5581	4473	0	7967	4620	0	0	0	0	0	4944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2075	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15624	0	0	0	0	0	1357297	421157	156045	906487	412284	1432955	228665	2293304	2302853	3079495	3004039	5491643	1396737	3680595	1209801	4936269	1087775	1796757	1190718
ASV70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738	1238	0	0	0	0	3964	1554	887	1281	560	1726	4737	3576	4749	3062	2315	9400	11138	0	23585	9746	4034	6601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3994	0	0	0	0	0	8196	0	31500	33411	0	0	0	0	0	21457	11191	22629	27506	0	51607	0	559902	10496	7141	112170	49295	72915	29342	18345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26393	85705	21914	37921	15433	2565557	524130	224122	929715	244645	357282	53888	2157315	1917132	2949504	1419810	2256456	1322376	6837776	1593509	5981805	909223	1400935	1283791
ASV111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664049	693723	499012	830684	520881	707380	1572171	6170508	1294253	481841	933300	2589518	916725	6151748	1084950	1815312	7509394	317361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13969	0	0	0	0	0
ASV4	66139	16741	15715	291928	49926	33967	39582	75331	12716	387887	380348	411843	978886	590225	949668	663154	407418	436359	118211	382217	195640	151617	956922	202503	99409	235599	311728	31302	11098	7345	13016	33849	11263	965	6585	2480	0	0	831	1871	848	0	0	753	0	21833	3722	770	2020	3560	53919	10857	8170	31052	11149	80099	46532	765591	172236	610956	244809	2150400	600587	128790	812955	228543	495358	1129027	282989	49753	111471	74647	131394	282756	18791	57618	45172	33597	14897	19899	15360	0	0	0	0	0	0	0	0	0	0	15155	19413	7059	61931	5769	23553	270318	648916	222475	756857	203225	198262	210282	346786	357212	687201	1826758	1189376	1068465	864483	1424930	1533975	1754535	1553149	769295	171263	233048	97388	156361	0	0	18551	0	0	0	28117	0	0	0	0	0	0	0	0	0	0	0	0
ASV27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82793	359857	151072	316311	296441	496518	291262	173920	189081	192759	385600	297687	129016	126739	126765	51814	123872	200526	31411	41845	40020	74523	45221	39328	0	0	0	0	42285	28376	0	0	0	0	0	0	0	0	0	0	0	1448267	967445	1581874	3457401	741518	998240	473097	571316	935252	1598112	2545649	1385662	0	0	0	2377185	0	179676	621403	0	713992	1118482	3692338	0	406166	108884	0	0	0	389138	106175	179116	74693	100766	244864	147470	41390	19015	56412	37768	52828	0
ASV135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28731	0	2798909	7556745	0	528711	20656563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV63	0	0	0	0	0	0	0	0	0	0	0	0	4324	0	0	2293	0	2441	8397	781	0	422563	123021	242305	1184163	35466	25794	47786	30084	155738	50075	6170	227557	40937	38011	48302	14629	0	12364	141220	54154	10025	37561	5271	42046	0	0	0	0	0	0	0	0	0	0	0	2402	0	0	10214	0	0	0	0	14409	143346	8215	0	1446787	282329	6020197	1746835	49649	57692	1304540	363499	569664	360333	158947	271830	852496	200492	62069	97698	20639	236233	179146	29259	121739	92344	50278	56162	0	0	0	0	0	0	0	0	2748	0	0	0	0	16722	19131	0	0	36924	0	0	85464	0	0	1006402	1010793	3100815	3130470	76418	133751	504031	207615	1334457	880190	33871	469988	302850	378964	156045	188595	38833	199891	108648	77718	43358	55270	0	23074
ASV80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17262	0	0	0	0	6078	152345	11533	48218	78408	1644305	49639	232732	2657119	3018848	4516	170274	2255611	3212323	1107250	13666	0	1218929	2967136	2762634	3447183	1759310	2345589	1484813
ASV53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19116	0	32034	0	0	0	0	0	176614	0	0	0	1085780	123646	5772405	89518	221647	456932	1005042	1427618	10885188	1586940	2446206	0	1833072	0	2626598	0	0	0	75130	0	115194	95528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7583	5930	0	0	0	0	0	0	0	0	5432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7776	0	0	11888	0	4568	0
ASV129	0	0	0	1908	0	0	586	0	0	0	396	0	0	0	740	0	0	1628	0	0	0	0	728	0	0	0	0	0	0	0	0	0	0	0	0	944	0	0	0	1024	928	7101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28762	0	0	0	0	0	1544	9836	0	0	0	0	27269	11190	5346	0	0	0	32082	0	0	14366	0	0	35572	0	0	0	0	0	0	31368	0	822988	0	0	48442	47252	0	0	0	856356	330178	4260884	4084753	701057	1477618	1449464	6696691	5361824	2781914	947595
ASV130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	394	0	0	770	0	0	559	0	0	586	422	404	944	0	0	0	818	2411	4386	1356	1976	13746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2776	0	0	0	0	2299	0	0	6916	11430	0	8918	0	16671	8914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142192	0	59654	186014	34030	2462696	877174	469740	1471356	1392646	245467	789506	1118196	913746	1543708	1155624	1337314	2167689	2703018	1078292	5563792	1245954	1008221	1881110
ASV121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	774	0	0	0	0	0	5107	0	0	0	0	0	4892	9664	0	141566	22669	127094	36456	120361	37968	1447853	643811	530138	995206	879777	656965	4280551	4549564	1912644	838875	1372766	324554	758572	6138359	969454	973852	1271765	220192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14785	0	25078	17819	0	21061	57335	23909	46550	25191	0	32937	100037	66340	38596	0	16462	46155	24082	56177	0
ASV49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	3290	0	0	0	0	0	0	0	0	0	0	902	21777	0	0	1156	0	0	1793	0	0	0	0	0	15446931	0	209101	0	876464	0	4428169	0	6028008	0	2196227	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	2097	0	0	0	0	0	0	0	0	2303	0	0	0	0	0	0	0	0	0	0	0	0	2050	0	0	0	0	6379	0	5109	0	0	0
ASV101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	1137	0	0	0	0	0	0	0	0	0	0	0	1171	0	0	0	0	0	727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17524	0	0	0	0	0	0	8534	0	0	0	0	187870	172270	66045	0	0	965831	1461538	2930653	31774	16092	176982	252202	16987497	427338	19340	13824	188928	138132	4829953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14715	0	0	53918	0	0	0	0	0	25316	0	0	0	0	0	46084	0	0	0	0	0	60618
ASV118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7089	0	0	0	0	0	1042140	0	0	0	0	0	19705882	43796	29795	0	27771	37904	7634393	417571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2004	0	0	0	0	0	0	0	31159	0	0	0	0	0	8291	0	0
ASV139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62916	26177	0	0	0	5426087	18288810	5160625	0	0	0	0	0	0	0	0	0	0	0	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV125	0	0	0	0	0	0	0	0	0	0	0	955	0	1576	0	0	397	4475	0	0	0	1179	910	3157	3200	771	1732	0	2285	0	1506	1851	6245	0	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3122	0	0	0	0	0	0	0	2402	0	0	0	0	6698	9360	0	16299	0	0	10588	25198	0	7340	0	0	0	3448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290980	368202	580234	17582	193433	1231557	1406449	1188577	3232940	437524	2108189	3124949	730256	1229870	1832039	1735076	2096986	1731040	354660	258231	1436404	565732	394382	521705
ASV159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4586	0	4557	916	938	606	15409	4077	1578	12158	14186	4620	18648	15537	11922	11446	12176	20297	1688	10675	19019	15604	23592	35491	33402	13056	35422	10533	14408	28785	0	0	0	0	0	0	0	2473	0	0	0	6918	0	5068	6314	0	0	8670	20618	10374	12525	10438	7903	31727	64709	65418	22278	97091	18146	111117	76229	48617	83170	76538	114345	43370	29000	27954	26190	29801	53206	14182	40070	26042	0	37682	35658	0	618	0	0	0	0	0	4140	0	0	3130	13626	0	0	0	0	0	0	0	63610	0	37787	0	71698	344707	157486	137143	324776	1542487	593975	475511	1989217	1416212	2482726	719967	1197967	980305	1456992	2487926	1621928	1353956	1044266	520062	2089010	1024240	688376	433320
ASV90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	805	0	0	655	0	0	0	0	280	1195	0	0	0	0	0	742	3620	3659	0	0	10011	7426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19466	0	16923	0	0	0	23371	14404	50920	0	31853	35357	319468	165920	104778	10439	80818	143872	45542	333979	30487	29006	185954	223472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4355	0	0	0	17193	1816476	113138	82478	37252	34027	1843742	950270	581123	2195214	976128	372802	8738540	1284364	1185207	1313665	912922	465824	1180029	720977
ASV66	0	0	0	5226	0	0	0	0	0	70428	1086	0	74129	15649	0	70330	6344	20992	0	3925	0	11667	23766	5766	0	8274	7207	4080	3478	0	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1954	0	0	0	0	0	0	0	22698	51089	0	107923	250116	29975	0	38647	21182	31802	82063	20232	45662	0	0	0	0	7827	0	0	0	9019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1496889	605689	34719	995889	51358	0	5112455	1805133	650438	1866319	290843	891756	4965123	1804121	330414	854109	1179817	1097409	254042	230301	137286	272421	143029	109360	51145	0	0	0	0	0	0	0	0	15975	0	167029	7796	0	0	0	0	31608
ASV72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	0	0	1820	31176	182763	1380493	0	0	98629	238823	117093	329905	314208	0	51759	53962	21755	91493	18545	9415	31528	27569	20523	17571	9703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52670	0	0	13395	783744	70886	5607322	6410	0	607512	689723	580368	1181979	848753	106618	332065	228506	166752	139441	118649	0	87280	92308	34393	33342	28973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15489	0	0	0	0	0	77067	0	0	162308	776297	155045	3880199	39289	0	218838	1300758	937920	1412234	429563	13995	293681	174403	130103	232998	67398	0	34074	30770	18160	54350	0
ASV68	0	0	0	0	0	0	0	0	0	0	0	1910	0	0	1110	0	0	0	0	0	1517	2752	0	0	3199	0	0	41570	13328	56632	26732	15631	73770	110572	49737	123774	106527	111531	149091	591077	258160	472849	318683	214364	1010714	1600	0	0	0	0	389	1140	386	1160	0	1918	0	0	0	0	0	0	0	0	0	0	0	9385	0	0	0	0	0	21203	315092	106882	79051	199849	128069	96674	506890	360707	212414	346803	200352	688481	1407978	1243243	1490747	1624028	1794655	1707600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41112	59815	0	0	0	0	0	0	0	0	0	456008	58549	24449	54760	41518	0	175990	328601	355880	643616	938603	548517	548979	1063202	836524	769252	689696	588262	490027
ASV33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1523	0	0	0	0	0	0	0	0	0	0	0	38367	23856	0	201980	9556	0	510342	623192	91749	49226	412352	0	732317	537084	1699331	710986	3105767	62346	6002701	2987338	5528019	835748	0	0	0	0	0	0	0	766	0	0	0	2095	0	0	0	0	0	0	0	0	0	0	0	3078	0	0	0	1913	0	4283	0	0	0	0	1570	0	0	0	0	5445	0	0	0	0	3701	0	0
ASV34	5695	17164	0	21657	2658	958	720	6853	1665	36660	61658	117666	340322	102116	115894	24827	10819	14173	2816	4804	3108	6525	7235	2992	6228	12402	8283	1831	2185	611	1775	1433	2319	0	0	541	77	0	0	0	0	0	0	0	0	38368	785	0	1449	798	9807	9344	2930	1030	2117	6051	413282	44852	217401	64025	110248	335898	150832	109708	105412	67170	50994	51419	52670	107051	116289	34447	6063	127215	29971	23348	23691	19235	0	0	0	0	3957	1782	3507	23659	0	0	5300	0	0	0	2411	316	1318	325	1342	96164	51907	30183	108533	43581	119833	214375	211198	414060	233419	6762295	349764	2068369	1322795	1302479	431402	4391622	154376	82921	591872	356050	134374	366447	12505	60858	30307	202156	85565	315849	47360	27760	52559	5975	6049	0	0	20356	0	0	0	13851	4408
ASV81	544	898	0	0	0	0	0	0	0	0	0	0	0	0	676	0	0	0	0	0	0	0	499	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1827	175	0	0	178	1954	694	0	353	699	2627	10968	1527	1335	5512	0	6360	3711	2221	1316	0	0	3158	0	0	0	2081	0	0	1345	0	0	0	0	0	0	0	0	0	0	0	0	0	1832	0	0	0	867	0	863	362	528	290371	119041	6362	4149926	90420	135745	4413551	1268312	1543615	3277852	221669	483906	3730839	892895	1052391	880523	273197	228354	65194	76577	82263	104188	125400	4771	0	0	0	8305	0	0	0	0	0	1498	0	0	0	0	0	0	0	0
ASV163	0	0	0	610	0	624	0	0	0	3445	0	5807	5346	5988	2663	15287	2541	13670	4275	5626	2730	34591	16597	7262	60788	48728	29259	17094	21326	26527	24698	27643	53708	2701	4206	11472	7802	15728	8727	14736	2077	10694	6815	3514	13261	0	0	0	0	0	1868	1216	0	0	0	0	9224	0	12086	0	0	11143	33235	45903	81076	39139	53733	21734	75904	80783	153301	64810	109529	56016	56933	33879	34387	43603	44141	45322	15541	19691	25011	8594	20538	25538	8584	0	0	0	11431	0	0	0	0	0	0	0	0	0	0	0	0	0	7230	0	0	0	0	140693	51064	0	12540	67620	19656	240543	648236	439690	225055	650507	668422	738906	620441	2970514	1665797	2178602	567415	765803	1306047	587462	1825382	1589567	594487	487986	276876	708271	376154	492533	125459
ASV105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	13445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5936	29618	0	15675	9606	32840	118096	178137	157438	34265	431917	267712	1635428	1594546	1021524	438793	333479	850642	797950	1042112	1002692	2042435	629539	556153	1093757	218048	2311264	1086944	484131	559168	254415	651274	225649	571538	297648	465142	286100	344421	260419	79694	72769	211448
ASV148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155092	47391	50889	0	258162	195426	4841202	2163795	4635402	443478	1070727	204310	2159086	3137615	1199108	434865	1175972	102073	0	0	0	0	0	3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV106	0	0	0	0	0	390	260	0	0	0	264	0	0	3151	1356	1019	662	1627	1145	1563	0	0	607	0	41858	3213	0	5051	889	0	502	1783	0	6330	0	0	3501	10586	6545	4639	10138	3620	3356	0	5660	0	0	0	0	0	0	0	0	0	1403	1918	0	0	0	0	0	13181	0	5025	20013	0	0	0	0	6526	0	0	0	8876	5562	0	0	0	0	0	0	0	0	8696	0	33874	0	0	9513	9423	4763	36996	0	0	0	396	1798	0	0	0	0	0	0	9903	0	0	0	100617	0	285877	78951	0	15053	181203	24444	533204	0	0	0	993964	0	727620	162057	0	0	4217839	28855	965091	1469260	1631719	41363	8034669	0	349227	1028969	0	0	981198	0
ASV161	0	0	0	0	0	0	0	0	0	0	975	5637	4511	5489	1819	5639	2278	11338	0	1921	621	12566	27447	5822	16062	28755	11991	8280	24034	6108	13888	13150	16637	1384	5303	13919	3997	3409	6856	4698	912	5478	0	2161	11267	0	0	0	0	0	0	1557	634	0	2508	315	3544	15669	24766	17505	56101	27255	76989	161025	131494	25264	179420	37248	430410	227616	593556	47728	1029729	111149	209193	213234	289963	150987	308700	208752	161824	269250	223479	153034	185267	118622	34416	184543	17911	64107	38608	36535	0	0	0	325	0	0	0	0	0	0	961	2598	0	5419	0	0	3072	41186	84896	48335	0	84905	6197	104943	465467	331520	193904	395726	575911	524771	327540	657395	661183	338386	657344	721772	1178908	1384830	2151213	582231	1006677	376580	342053	1124644	409351	286015	341076
ASV10	0	3371	0	6977	21257	3341	669	15777	774	10849	299589	37113	19542	370635	131787	72616	299439	69162	6979	256747	72796	70081	583491	121660	86611	383522	137275	8991	46459	14051	9574	33966	45723	8199	6585	8302	857	5725	1455	1403	848	37117	2323	1632	6815	0	547	0	561	223	2557	3800	552	331	6012	3506	15785	812835	41353	364372	654104	311968	284876	2016047	402909	601621	2681531	1102071	590648	1366748	170303	565063	482877	320090	44593	326983	182806	74114	240518	285863	0	26852	41379	15784	109453	74184	6265	42931	9301	6731	73489	0	0	0	0	0	550	5568	16787	3753	2131	18784	4359	8488	140556	15444	7434	273733	39142	70586	1081723	82828	42225	814466	394956	119385	424717	42269	25118	82786	0	32002	13742	0	5197	38482	13650	0	19420	20981	21085	0	0	0	0	0	0	5872	0
ASV104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34099	54793	0	0	222178	0	0	0	154757	2272032	2903039	919889	23324	0	1132713	2582728	3004722	3086800	1554941	1944280	1192934
ASV37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648845	375081	453773	1145775	890745	864525	1959165	1374596	1343214	885099	801574	1218925	890706	1618606	947361	226980	614415	877853	91849	749037	656832	277279	154753	193347	0	69814	68046	6869	133041	173450	86107	115334	130339	0	179186	0	0	0	0	0	0	0	0	0	0	0	0	69377	127309	233993	0	0	72693	0	0	0	0	0	0	5432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8662	0	820	0	0	0	0	0	2540	0	0	219665	3297203	643131	269989	237950	35563	1503471	2740326	1885386	2062272	1909247	1008630	1111092	182773	393738	381521	18813	56148	344813	158462	159501	177193	36128	387262	2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2068
ASV108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1888	1225	1507	0	0	0	11404	11907	9988	1975	3331	3090	0	0	0	0	0	0	0	0	0	0	467	225	0	0	0	0	0	0	0	0	0	0	0	1441	0	0	0	0	0	62573	52215	6618	3725	39575	0	3872624	1250777	293818	98753	949714	5793	2594018	1725596	2085386	291608	1007962	1197433	565932	839643	372993	290340	191856	164267	34580	192548	21570	29049	71470	111009	156085	94590	96894	35772	34956	13757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22793	0	0	0	0	0	40713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV156	0	0	0	0	0	0	390	0	0	2349	0	1146	5503	2166	740	3248	596	0	572	1172	379	1966	1092	0	9398	3662	2502	1942	3046	0	1318	1646	1952	633	0	0	1313	756	0	0	0	0	0	0	0	800	0	0	0	0	1946	2470	1352	387	4782	2684	21379	11230	7310	24838	71042	31454	36803	64430	38905	65068	74656	22968	152108	138073	204680	53671	131144	76676	98405	121502	97579	63336	54416	46518	19426	48109	9426	9718	64183	27135	28225	16861	22966	14606	21434	0	0	0	946	0	0	10141	10506	0	14527	6336	9192	11092	21414	0	33862	78580	14366	65664	132276	84459	75574	89704	72765	365082	444790	277391	416584	390050	915778	676072	350902	1707877	904508	1602311	727848	1043462	621988	451396	761487	959500	775080	907990	296133	544071	241610	514730	272976
