ASV_ID	GB81	GB82	GB83	GB84	GB85	GB86	PBS81	PBS82	PBS83	PBS84	PBS85	PBS86	PE81	PE82	PE83	PE84	PE85	PE86
ASV47788	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47789	0	0	0	0	0	0	0	0	0	0	0	717	0	0	0	0	0	0
ASV47790	0	0	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	0	0
ASV47791	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47792	0	0	0	0	0	0	0	0	0	0	0	1553	0	0	0	0	0	0
ASV47793	0	0	0	0	0	0	0	0	0	0	0	3876	0	0	0	0	0	0
ASV47794	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	0	0	0	0
ASV47795	0	0	0	0	0	0	0	0	0	0	0	2288	0	0	0	0	0	0
ASV47796	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	0	0
ASV47797	0	0	0	0	0	0	0	0	0	0	0	2151	0	0	0	0	0	0
ASV47798	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47799	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47800	0	0	0	0	0	0	0	0	0	0	0	797	0	0	0	0	0	0
ASV47801	0	0	0	0	0	0	0	0	0	0	0	1661	0	0	0	0	0	0
ASV47802	0	0	0	0	0	0	0	0	0	0	0	1661	0	0	0	0	0	0
ASV47803	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0
ASV47804	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47805	0	0	0	0	0	0	0	0	0	0	0	1473	0	0	0	0	0	0
ASV47806	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0
ASV47807	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	0	0	0	0
ASV47808	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0
ASV47809	0	0	0	0	0	0	0	0	0	0	0	718	0	0	0	0	0	0
ASV47810	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47811	0	0	0	0	0	0	0	0	0	0	0	4302	0	0	0	0	0	0
ASV47812	0	0	0	0	0	0	0	0	0	0	0	1388	0	0	0	0	0	0
ASV47813	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0
ASV47814	0	0	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	0	0
ASV47815	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0
ASV47816	0	0	0	0	0	0	0	0	0	0	0	1463	0	0	0	0	0	0
ASV47817	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47818	0	0	0	0	0	0	0	0	0	0	0	1661	0	0	0	0	0	0
ASV47819	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	0	0
ASV47820	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	0	0
ASV47821	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47822	0	0	0	0	0	0	0	0	0	0	0	2151	0	0	0	0	0	0
ASV47823	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47824	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47825	0	0	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	0	0
ASV47826	0	0	0	0	0	0	0	0	0	0	0	1463	0	0	0	0	0	0
ASV47827	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47828	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47829	0	0	0	0	0	0	0	0	0	0	0	1964	0	0	0	0	0	0
ASV47830	0	0	0	0	0	0	0	0	0	0	0	4302	0	0	0	0	0	0
ASV47831	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	0	0
ASV47832	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0
ASV47833	0	0	0	0	0	0	0	0	0	0	0	1661	0	0	0	0	0	0
ASV47834	0	0	0	0	0	0	0	0	0	0	0	1815	0	0	0	0	0	0
ASV47835	0	0	0	0	0	0	0	0	0	0	0	2151	0	0	0	0	0	0
ASV47836	0	0	0	0	0	0	0	0	0	0	0	1076	0	0	0	0	0	0
ASV47837	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	0	0	0	0
ASV47838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0
ASV48040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV48119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
