#OTU ID	GB51	GB52	GB53	GB54	GB55	GB56
ASV23200	0	0	0	0	0	0
ASV23201	0	0	0	0	0	0
ASV23202	0	0	0	0	0	0
ASV23203	0	0	0	0	0	0
ASV23204	0	0	0	0	0	0
ASV23205	0	0	0	0	0	0
ASV23206	0	0	0	0	0	0
ASV23207	0	0	0	0	0	0
ASV23208	0	0	0	0	0	0
ASV23209	0	0	0	0	0	0
ASV23210	0	0	0	0	0	0
ASV23211	0	0	0	0	0	0
ASV23212	0	0	0	0	0	0
ASV23213	0	0	0	0	0	0
ASV23214	0	0	0	0	0	0
ASV23216	0	0	0	0	0	0
ASV23217	0	0	0	0	0	0
ASV23218	0	0	0	0	0	0
ASV23219	0	0	0	0	0	0
ASV23220	0	0	0	0	0	0
ASV23221	0	0	0	0	0	0
ASV23222	0	0	0	0	0	0
ASV23223	0	0	0	0	0	0
ASV23224	0	0	0	0	0	0
ASV23225	0	0	0	0	0	0
ASV23226	0	0	0	0	0	0
ASV23227	0	0	0	0	0	0
ASV23228	0	0	0	0	0	0
ASV23229	0	0	0	0	0	0
ASV23230	0	0	0	0	0	0
ASV23231	0	0	0	0	0	0
ASV23232	0	0	0	0	0	0
ASV23233	0	0	0	0	0	0
ASV23234	0	0	0	0	0	0
ASV23235	0	0	0	0	0	0
ASV23236	0	0	0	0	0	0
ASV23237	0	0	0	0	0	0
ASV23238	0	0	0	0	0	0
ASV23239	0	0	0	0	0	0
ASV23240	0	0	0	0	0	0
ASV23241	0	0	0	0	0	0
ASV23242	0	0	0	0	0	0
ASV23243	0	0	0	0	0	0
ASV23244	0	0	0	0	0	0
ASV23245	0	0	0	0	0	0
ASV23246	0	0	0	0	0	0
ASV23247	0	0	0	0	0	0
ASV23248	0	0	0	0	0	0
ASV23249	0	0	0	0	0	0
ASV23250	0	0	0	0	0	0
ASV23251	0	0	0	0	0	0
ASV23252	0	0	0	0	0	0
ASV23253	0	0	0	0	0	0
ASV23254	0	0	0	0	0	0
ASV23255	0	0	0	0	0	0
ASV23256	0	0	0	0	0	0
ASV23257	0	0	0	0	0	0
ASV23258	0	0	0	0	0	0
ASV23259	0	0	0	0	0	0
ASV23260	0	0	0	0	0	0
ASV23261	0	0	0	0	0	0
ASV23262	0	0	0	0	0	0
ASV23263	0	0	0	0	0	0
ASV23264	0	0	0	0	0	0
ASV23265	0	0	0	0	0	0
ASV23266	0	0	0	0	0	0
ASV23267	0	0	0	0	0	0
ASV23268	0	0	0	0	0	0
ASV23269	0	0	0	0	0	0
ASV23270	0	0	0	0	0	0
ASV23271	0	0	0	0	0	0
ASV23272	0	0	0	0	0	0
ASV23273	0	0	0	0	0	0
ASV23274	0	0	0	0	0	0
ASV23275	0	0	0	0	0	0
ASV23276	0	0	0	0	0	0
ASV23277	0	0	0	0	0	0
ASV23278	0	0	0	0	0	0
ASV23279	0	0	0	0	0	0
ASV23280	0	0	0	0	0	0
ASV23281	0	0	0	0	0	0
ASV23282	0	0	0	0	0	0
ASV23283	0	0	0	0	0	0
ASV23284	0	0	0	0	0	0
ASV23285	0	0	0	0	0	0
ASV23286	0	0	0	0	0	0
ASV23287	0	0	0	0	0	0
ASV23288	0	0	0	0	0	0
ASV23289	0	0	0	0	0	0
ASV23290	0	0	0	0	0	0
ASV23291	0	0	0	0	0	0
ASV23292	0	0	0	0	0	0
ASV23293	0	0	0	0	0	0
ASV23294	0	0	0	0	0	0
ASV23295	0	0	0	0	0	0
ASV23296	0	0	0	0	0	0
ASV23297	0	0	0	0	0	0
ASV23298	0	0	0	0	0	0
ASV23299	0	0	0	0	0	0
ASV23300	0	0	0	0	0	0
ASV23301	0	0	0	0	0	0
ASV23302	0	0	0	0	0	0
ASV23303	0	0	0	0	0	0
ASV23304	0	0	0	0	0	0
ASV23305	0	0	0	0	0	0
ASV23306	0	0	0	0	0	0
ASV23307	0	0	0	0	0	0
ASV23308	0	0	0	0	0	0
ASV23309	0	0	0	0	0	0
ASV23310	0	0	0	0	0	0
ASV23311	0	0	0	0	0	0
ASV23312	0	0	0	0	0	0
ASV23313	0	0	0	0	0	0
ASV23314	0	0	0	0	0	0
ASV23315	0	0	0	0	0	0
ASV23316	0	0	0	0	0	0
ASV23317	0	0	0	0	0	0
ASV23318	0	0	0	0	0	0
ASV23319	0	0	0	0	0	0
ASV23320	0	0	0	0	0	0
ASV23321	0	0	0	0	0	0
ASV23322	0	0	0	0	0	0
ASV23323	0	0	0	0	0	0
ASV23324	0	0	0	0	0	0
ASV23325	0	0	0	0	0	0
ASV23326	0	0	0	0	0	0
ASV23327	0	0	0	0	0	0
ASV23328	0	0	0	0	0	0
ASV23329	0	0	0	0	0	0
ASV23330	0	0	0	0	0	0
ASV23331	0	0	0	0	0	0
ASV23332	0	0	0	0	0	0
ASV23333	0	0	0	0	0	0
ASV23334	0	0	0	0	0	0
ASV23335	0	0	0	0	0	0
ASV23336	0	0	0	0	0	0
ASV23337	0	0	0	0	0	0
ASV23338	0	0	0	0	0	0
ASV23339	0	0	0	0	0	0
ASV23340	0	0	0	0	0	0
ASV23341	0	0	0	0	0	0
ASV23342	0	0	0	0	0	0
ASV23343	0	0	0	0	0	0
ASV23344	0	0	0	0	0	0
ASV23345	0	0	0	0	0	0
ASV23347	0	0	0	0	0	0
ASV23348	0	0	0	0	0	0
ASV23349	0	0	0	0	0	0
ASV23350	0	0	0	0	0	0
ASV23351	0	0	0	0	0	0
ASV23352	0	0	0	0	0	0
ASV23353	0	0	0	0	0	0
ASV23354	0	0	0	0	0	0
ASV23355	0	0	0	0	0	0
ASV23356	0	0	0	0	0	0
ASV23357	0	0	0	0	0	0
ASV23358	0	0	0	0	0	0
ASV23359	0	0	0	0	0	0
ASV23360	0	0	0	0	0	0
ASV23361	0	0	0	0	0	0
ASV23362	0	0	0	0	0	0
ASV23363	0	0	0	0	0	0
ASV23364	0	0	0	0	0	0
ASV23365	0	0	0	0	0	0
ASV23366	0	0	0	0	0	0
ASV23367	0	0	0	0	0	0
ASV23368	0	0	0	0	0	0
ASV23369	0	0	0	0	0	0
ASV23370	0	0	0	0	0	0
ASV23371	0	0	0	0	0	0
ASV23372	0	0	0	0	0	0
ASV23373	0	0	0	0	0	0
ASV23374	0	0	0	0	0	0
ASV23375	0	0	0	0	0	0
ASV23376	0	0	0	0	0	0
ASV23377	0	0	0	0	0	0
ASV23378	0	0	0	0	0	0
ASV23379	0	0	0	0	0	0
ASV23380	0	0	0	0	0	0
ASV23381	0	0	0	0	0	0
ASV23382	0	0	0	0	0	0
ASV23383	0	0	0	0	0	0
ASV23384	0	0	0	0	0	0
ASV23385	0	0	0	0	0	0
ASV23386	0	0	0	0	0	0
ASV23387	0	0	0	0	0	0
ASV23388	0	0	0	0	0	0
ASV23389	0	0	0	0	0	0
ASV23390	0	0	0	0	0	0
ASV23391	0	0	0	0	0	0
ASV23392	0	0	0	0	0	0
ASV23393	0	0	0	0	0	0
ASV23394	0	0	0	0	0	0
ASV23395	0	0	0	0	0	0
ASV23396	0	0	0	0	0	0
ASV23397	0	0	0	0	0	0
ASV23398	0	0	0	0	0	0
ASV23399	0	0	0	0	0	0
ASV23400	0	0	0	0	0	0
ASV23401	0	0	0	0	0	0
ASV23402	0	0	0	0	0	0
ASV23403	0	0	0	0	0	0
ASV23404	0	0	0	0	0	0
ASV23405	0	0	0	0	0	0
ASV23406	0	0	0	0	0	0
ASV23407	0	0	0	0	0	0
ASV23408	0	0	0	0	0	0
ASV23409	0	0	0	0	0	0
ASV23410	0	0	0	0	0	0
ASV23411	0	0	0	0	0	0
ASV23412	0	0	0	0	0	0
ASV23413	0	0	0	0	0	0
ASV23414	0	0	0	0	0	0
ASV23415	0	0	0	0	0	0
ASV23416	0	0	0	0	0	0
ASV23417	0	0	0	0	0	0
ASV23418	0	0	0	0	0	0
ASV23419	0	0	0	0	0	0
ASV23420	0	0	0	0	0	0
ASV23421	0	0	0	0	0	0
ASV23422	0	0	0	0	0	0
ASV23423	0	0	0	0	0	0
ASV23424	0	0	0	0	0	0
ASV23425	0	0	0	0	0	0
ASV23426	0	0	0	0	0	0
ASV23427	0	0	0	0	0	0
ASV23428	0	0	0	0	0	0
ASV23429	0	0	0	0	0	0
ASV23430	0	0	0	0	0	0
ASV23432	0	0	0	0	0	0
ASV23433	0	0	0	0	0	0
ASV23434	0	0	0	0	0	0
ASV23435	0	0	0	0	0	0
ASV23436	0	0	0	0	0	0
ASV23437	0	0	0	0	0	0
ASV23438	0	0	0	0	0	0
ASV23439	0	0	0	0	0	0
ASV23440	0	0	0	0	0	0
ASV23441	0	0	0	0	0	0
ASV23442	0	0	0	0	0	0
ASV23443	0	0	0	0	0	0
ASV23444	0	0	0	0	0	0
ASV23445	0	0	0	0	0	0
ASV23446	0	0	0	0	0	0
ASV23447	0	0	0	0	0	0
ASV23448	0	0	0	0	0	0
ASV23449	0	0	0	0	0	0
ASV23450	0	0	0	0	0	0
ASV23451	0	0	0	0	0	0
ASV23452	0	0	0	0	0	0
ASV23453	0	0	0	0	0	0
ASV23454	0	0	0	0	0	0
ASV23455	0	0	0	0	0	0
ASV23456	0	0	0	0	0	0
ASV23457	0	0	0	0	0	0
ASV23458	0	0	0	0	0	0
ASV23459	0	0	0	0	0	0
ASV23460	0	0	0	0	0	0
ASV23461	0	0	0	0	0	0
ASV23462	0	0	0	0	0	0
ASV23463	0	0	0	0	0	0
ASV23464	0	0	0	0	0	0
ASV23465	0	0	0	0	0	0
ASV23466	0	0	0	0	0	0
ASV23467	0	0	0	0	0	0
ASV23468	0	0	0	0	0	0
ASV23469	0	0	0	0	0	0
ASV23470	0	0	0	0	0	0
ASV23471	0	0	0	0	0	0
ASV23472	0	0	0	0	0	0
ASV23473	0	0	0	0	0	0
ASV23474	0	0	0	0	0	0
ASV23475	0	0	0	0	0	0
ASV23476	0	0	0	0	0	0
ASV23477	0	0	0	0	0	0
ASV23478	0	0	0	0	0	0
ASV23479	0	0	0	0	0	0
ASV23480	0	0	0	0	0	0
ASV23481	0	0	0	0	0	0
ASV23482	0	0	0	0	0	0
ASV23483	0	0	0	0	0	0
ASV23484	0	0	0	0	0	0
ASV23485	0	0	0	0	0	0
ASV23486	0	0	0	0	0	0
ASV23487	0	0	0	0	0	0
ASV23488	0	0	0	0	0	0
ASV23489	0	0	0	0	0	0
ASV23490	0	0	0	0	0	0
ASV23491	0	0	0	0	0	0
ASV23492	0	0	0	0	0	0
ASV23493	0	0	0	0	0	0
ASV23494	0	0	0	0	0	0
ASV23495	0	0	0	0	0	0
ASV23496	0	0	0	0	0	0
ASV23497	0	0	0	0	0	0
ASV23498	0	0	0	0	0	0
ASV23499	0	0	0	0	0	0
ASV23500	0	0	0	0	0	0
ASV23501	0	0	0	0	0	0
ASV23502	0	0	0	0	0	0
ASV23503	0	0	0	0	0	0
ASV23504	0	0	0	0	0	0
ASV23505	0	0	0	0	0	0
ASV23506	0	0	0	0	0	0
ASV23507	0	0	0	0	0	0
ASV23508	0	0	0	0	0	0
ASV23509	0	0	0	0	0	0
ASV23510	0	0	0	0	0	0
ASV23511	0	0	0	0	0	0
ASV23512	0	0	0	0	0	0
ASV23513	0	0	0	0	0	0
ASV23514	0	0	0	0	0	0
ASV23515	0	0	0	0	0	0
ASV23516	0	0	0	0	0	0
ASV23517	0	0	0	0	0	0
ASV23518	0	0	0	0	0	0
ASV23519	0	0	0	0	0	0
ASV23520	0	0	0	0	0	0
ASV23521	0	0	0	0	0	0
ASV23522	0	0	0	0	0	0
ASV23523	0	0	0	0	0	0
ASV23524	0	0	0	0	0	0
ASV23526	0	0	0	0	0	0
ASV23527	0	0	0	0	0	0
ASV23528	0	0	0	0	0	0
ASV23529	0	0	0	0	0	0
ASV23530	0	0	0	0	0	0
ASV23531	0	0	0	0	0	0
ASV23532	0	0	0	0	0	0
ASV23533	0	0	0	0	0	0
ASV23534	0	0	0	0	0	0
ASV23535	0	0	0	0	0	0
ASV23536	0	0	0	0	0	0
ASV23537	0	0	0	0	0	0
ASV23538	0	0	0	0	0	0
ASV23539	0	0	0	0	0	0
ASV23540	0	0	0	0	0	0
ASV23541	0	0	0	0	0	0
ASV23542	0	0	0	0	0	0
ASV23543	0	0	0	0	0	0
ASV23544	0	0	0	0	0	0
ASV23545	0	0	0	0	0	0
ASV23546	0	0	0	0	0	0
ASV23547	0	0	0	0	0	0
ASV23548	0	0	0	0	0	0
ASV23549	0	0	0	0	0	0
ASV23550	0	0	0	0	0	0
ASV23551	0	0	0	0	0	0
ASV23552	0	0	0	0	0	0
ASV23553	0	0	0	0	0	0
ASV23554	0	0	0	0	0	0
ASV23555	0	0	0	0	0	0
ASV23556	0	0	0	0	0	0
ASV23557	0	0	0	0	0	0
ASV23558	0	0	0	0	0	0
ASV23559	0	0	0	0	0	0
ASV23560	0	0	0	0	0	0
ASV23561	0	0	0	0	0	0
ASV23562	0	0	0	0	0	0
ASV23563	0	0	0	0	0	0
ASV23564	0	0	0	0	0	0
ASV23565	0	0	0	0	0	0
ASV23566	0	0	0	0	0	0
ASV23567	0	0	0	0	0	0
ASV23568	0	0	0	0	0	0
ASV23569	0	0	0	0	0	0
ASV23570	0	0	0	0	0	0
ASV23571	0	0	0	0	0	0
ASV23572	0	0	0	0	0	0
ASV23573	0	0	0	0	0	0
ASV23574	0	0	0	0	0	0
ASV23575	0	0	0	0	0	0
ASV23576	0	0	0	0	0	0
ASV23577	0	0	0	0	0	0
ASV23578	0	0	0	0	0	0
ASV23579	0	0	0	0	0	0
ASV23580	0	0	0	0	0	0
ASV23581	0	0	0	0	0	0
ASV23582	0	0	0	0	0	0
ASV23583	0	0	0	0	0	0
ASV23584	0	0	0	0	0	0
ASV23585	0	0	0	0	0	0
ASV23586	0	0	0	0	0	0
ASV23587	0	0	0	0	0	0
ASV23588	0	0	0	0	0	0
ASV23589	0	0	0	0	0	0
ASV23590	0	0	0	0	0	0
ASV23591	0	0	0	0	0	0
ASV23592	0	0	0	0	0	0
ASV23593	0	0	0	0	0	0
ASV23594	0	0	0	0	0	0
ASV23595	0	0	0	0	0	0
ASV23596	0	0	0	0	0	0
ASV23597	0	0	0	0	0	0
ASV23598	0	0	0	0	0	0
ASV23599	0	0	0	0	0	0
ASV23600	0	0	0	0	0	0
ASV23601	0	0	0	0	0	0
ASV23602	0	0	0	0	0	0
ASV23603	0	0	0	0	0	0
ASV23604	0	0	0	0	0	0
ASV23605	0	0	0	0	0	0
ASV23606	0	0	0	0	0	0
ASV23607	0	0	0	0	0	0
ASV23608	0	0	0	0	0	0
ASV23609	0	0	0	0	0	0
ASV23611	0	0	0	0	0	0
ASV23612	0	0	0	0	0	0
ASV23613	0	0	0	0	0	0
ASV23614	0	0	0	0	0	0
ASV23615	0	0	0	0	0	0
ASV23616	0	0	0	0	0	0
ASV23617	0	0	0	0	0	0
ASV23618	0	0	0	0	0	0
ASV23619	0	0	0	0	0	0
ASV23620	0	0	0	0	0	0
ASV23621	0	0	0	0	0	0
ASV23622	0	0	0	0	0	0
ASV23623	0	0	0	0	0	0
ASV23624	0	0	0	0	0	0
ASV23625	0	0	0	0	0	0
ASV23626	0	0	0	0	0	0
ASV23627	0	0	0	0	0	0
ASV23628	0	0	0	0	0	0
ASV23629	0	0	0	0	0	0
ASV23630	0	0	0	0	0	0
ASV23631	0	0	0	0	0	0
ASV23632	0	0	0	0	0	0
ASV23633	0	0	0	0	0	0
ASV23634	0	0	0	0	0	0
ASV23635	0	0	0	0	0	0
ASV23636	0	0	0	0	0	0
ASV23637	0	0	0	0	0	0
ASV23638	0	0	0	0	0	0
ASV23639	0	0	0	0	0	0
ASV23640	0	0	0	0	0	0
ASV23641	0	0	0	0	0	0
ASV23642	0	0	0	0	0	0
ASV23643	0	0	0	0	0	0
ASV23644	0	0	0	0	0	0
ASV23645	0	0	0	0	0	0
ASV23646	0	0	0	0	0	0
ASV23647	0	0	0	0	0	0
ASV23648	0	0	0	0	0	0
ASV23649	0	0	0	0	0	0
ASV23650	0	0	0	0	0	0
ASV23651	0	0	0	0	0	0
ASV23652	0	0	0	0	0	0
ASV23653	0	0	0	0	0	0
ASV23654	0	0	0	0	0	0
ASV23655	0	0	0	0	0	0
ASV23656	0	0	0	0	0	0
ASV23657	0	0	0	0	0	0
ASV23658	0	0	0	0	0	0
ASV23659	0	0	0	0	0	0
ASV23660	0	0	0	0	0	0
ASV23661	0	0	0	0	0	0
ASV23662	0	0	0	0	0	0
ASV23663	0	0	0	0	0	0
ASV23664	0	0	0	0	0	0
ASV23665	0	0	0	0	0	0
ASV23666	0	0	0	0	0	0
ASV23667	0	0	0	0	0	0
ASV23668	0	0	0	0	0	0
ASV23669	0	0	0	0	0	0
ASV23670	0	0	0	0	0	0
ASV23671	0	0	0	0	0	0
ASV23672	0	0	0	0	0	0
ASV23673	0	0	0	0	0	0
ASV23674	0	0	0	0	0	0
ASV23675	0	0	0	0	0	0
ASV23676	0	0	0	0	0	0
ASV23677	0	0	0	0	0	0
ASV23678	0	0	0	0	0	0
ASV23679	0	0	0	0	0	0
ASV23680	0	0	0	0	0	0
ASV23681	0	0	0	0	0	0
ASV23682	0	0	0	0	0	0
ASV23683	0	0	0	0	0	0
ASV23684	0	0	0	0	0	0
ASV23685	0	0	0	0	0	0
ASV23686	0	0	0	0	0	0
ASV23687	0	0	0	0	0	0
ASV23688	0	0	0	0	0	0
ASV23689	0	0	0	0	0	0
ASV23690	0	0	0	0	0	0
ASV23691	0	0	0	0	0	0
ASV23692	0	0	0	0	0	0
ASV23693	0	0	0	0	0	0
ASV23694	0	0	0	0	0	0
ASV23695	0	0	0	0	0	0
ASV23696	0	0	0	0	0	0
ASV23697	0	0	0	0	0	0
ASV23698	0	0	0	0	0	0
ASV23699	0	0	0	0	0	0
ASV23700	0	0	0	0	0	0
ASV23701	0	0	0	0	0	0
ASV23702	0	0	0	0	0	0
ASV23703	0	0	0	0	0	0
ASV23704	0	0	0	0	0	0
ASV23705	0	0	0	0	0	0
ASV23706	0	0	0	0	0	0
ASV23707	0	0	0	0	0	0
ASV23708	0	0	0	0	0	0
ASV23709	0	0	0	0	0	0
ASV23710	0	0	0	0	0	0
ASV23711	0	0	0	0	0	0
ASV23712	0	0	0	0	0	0
ASV23713	0	0	0	0	0	0
ASV23715	0	0	0	0	0	0
ASV23716	0	0	0	0	0	0
ASV23717	0	0	0	0	0	0
ASV23718	0	0	0	0	0	0
ASV23719	0	0	0	0	0	0
ASV23720	0	0	0	0	0	0
ASV23721	0	0	0	0	0	0
ASV23722	0	0	0	0	0	0
ASV23723	0	0	0	0	0	0
ASV23724	0	0	0	0	0	0
ASV23725	0	0	0	0	0	0
ASV23726	0	0	0	0	0	0
ASV23727	0	0	0	0	0	0
ASV23728	0	0	0	0	0	0
ASV23729	0	0	0	0	0	0
ASV23730	0	0	0	0	0	0
ASV23731	0	0	0	0	0	0
ASV23732	0	0	0	0	0	0
ASV23733	0	0	0	0	0	0
ASV23734	0	0	0	0	0	0
ASV23735	0	0	0	0	0	0
ASV23736	0	0	0	0	0	0
ASV23737	0	0	0	0	0	0
ASV23738	0	0	0	0	0	0
ASV23739	0	0	0	0	0	0
ASV23740	0	0	0	0	0	0
ASV23741	0	0	0	0	0	0
ASV23742	0	0	0	0	0	0
ASV23743	0	0	0	0	0	0
ASV23744	0	0	0	0	0	0
ASV23746	0	0	0	0	0	0
ASV23747	0	0	0	0	0	0
ASV23748	0	0	0	0	0	0
ASV23749	0	0	0	0	0	0
ASV23750	0	0	0	0	0	0
ASV23751	0	0	0	0	0	0
ASV23752	0	0	0	0	0	0
ASV23753	0	0	0	0	0	0
ASV23754	0	0	0	0	0	0
ASV23755	0	0	0	0	0	0
ASV23756	0	0	0	0	0	0
ASV23757	0	0	0	0	0	0
ASV23758	0	0	0	0	0	0
ASV23759	0	0	0	0	0	0
ASV23760	0	0	0	0	0	0
ASV23761	0	0	0	0	0	0
ASV23762	0	0	0	0	0	0
ASV23763	0	0	0	0	0	0
ASV23764	0	0	0	0	0	0
ASV23765	0	0	0	0	0	0
ASV23766	0	0	0	0	0	0
ASV23767	0	0	0	0	0	0
ASV23768	0	0	0	0	0	0
ASV23769	0	0	0	0	0	0
ASV23770	0	0	0	0	0	0
ASV23771	0	0	0	0	0	0
ASV23772	0	0	0	0	0	0
ASV23773	0	0	0	0	0	0
ASV23774	0	0	0	0	0	0
ASV23775	0	0	0	0	0	0
ASV23776	0	0	0	0	0	0
ASV23777	0	0	0	0	0	0
ASV23778	0	0	0	0	0	0
ASV23779	0	0	0	0	0	0
ASV23780	0	0	0	0	0	0
ASV23781	0	0	0	0	0	0
ASV23782	0	0	0	0	0	0
ASV23783	0	0	0	0	0	0
ASV23784	0	0	0	0	0	0
ASV23785	0	0	0	0	0	0
ASV23786	0	0	0	0	0	0
ASV23787	0	0	0	0	0	0
ASV23788	0	0	0	0	0	0
ASV23789	0	0	0	0	0	0
ASV23790	0	0	0	0	0	0
ASV23791	0	0	0	0	0	0
ASV23792	0	0	0	0	0	0
ASV23793	0	0	0	0	0	0
ASV23794	0	0	0	0	0	0
ASV23795	0	0	0	0	0	0
ASV23796	0	0	0	0	0	0
ASV23797	0	0	0	0	0	0
ASV23798	0	0	0	0	0	0
ASV23799	0	0	0	0	0	0
ASV23800	0	0	0	0	0	0
ASV23801	0	0	0	0	0	0
ASV23802	0	0	0	0	0	0
ASV23803	0	0	0	0	0	0
ASV23804	0	0	0	0	0	0
ASV23805	0	0	0	0	0	0
ASV23806	0	0	0	0	0	0
ASV23807	0	0	0	0	0	0
ASV23808	0	0	0	0	0	0
ASV23809	0	0	0	0	0	0
ASV23810	0	0	0	0	0	0
ASV23811	0	0	0	0	0	0
ASV23812	0	0	0	0	0	0
ASV23813	0	0	0	0	0	0
ASV23814	0	0	0	0	0	0
ASV23815	0	0	0	0	0	0
ASV23816	0	0	0	0	0	0
ASV23817	0	0	0	0	0	0
ASV23818	0	0	0	0	0	0
ASV23819	0	0	0	0	0	0
ASV23820	0	0	0	0	0	0
ASV23821	0	0	0	0	0	0
ASV23822	0	0	0	0	0	0
ASV23823	0	0	0	0	0	0
ASV23824	0	0	0	0	0	0
ASV23825	0	0	0	0	0	0
ASV23826	0	0	0	0	0	0
ASV23827	0	0	0	0	0	0
ASV23828	0	0	0	0	0	0
ASV23829	0	0	0	0	0	0
ASV23830	0	0	0	0	0	0
ASV23831	0	0	0	0	0	0
ASV23832	0	0	0	0	0	0
ASV23833	0	0	0	0	0	0
ASV23834	0	0	0	0	0	0
ASV23835	0	0	0	0	0	0
ASV23836	0	0	0	0	0	0
ASV23837	0	0	0	0	0	0
ASV23838	0	0	0	0	0	0
ASV23839	0	0	0	0	0	0
ASV23840	0	0	0	0	0	0
ASV23841	0	0	0	0	0	0
ASV23842	0	0	0	0	0	0
ASV23843	0	0	0	0	0	0
ASV23844	0	0	0	0	0	0
ASV23845	0	0	0	0	0	0
ASV23846	0	0	0	0	0	0
ASV23847	0	0	0	0	0	0
ASV23848	0	0	0	0	0	0
ASV23849	0	0	0	0	0	0
ASV23850	0	0	0	0	0	0
ASV23851	0	0	0	0	0	0
ASV23852	0	0	0	0	0	0
ASV23853	0	0	0	0	0	0
ASV23854	0	0	0	0	0	0
ASV23855	0	0	0	0	0	0
ASV23856	0	0	0	0	0	0
ASV23857	0	0	0	0	0	0
ASV23858	0	0	0	0	0	0
ASV23859	0	0	0	0	0	0
ASV23860	0	0	0	0	0	0
ASV23861	0	0	0	0	0	0
ASV23862	0	0	0	0	0	0
ASV23863	0	0	0	0	0	0
ASV23864	0	0	0	0	0	0
ASV23865	0	0	0	0	0	0
ASV23866	0	0	0	0	0	0
ASV23867	0	0	0	0	0	0
ASV23868	0	0	0	0	0	0
ASV23869	0	0	0	0	0	0
ASV23870	0	0	0	0	0	0
ASV23871	0	0	0	0	0	0
ASV23872	0	0	0	0	0	0
ASV23873	0	0	0	0	0	0
ASV23874	0	0	0	0	0	0
ASV23875	0	0	0	0	0	0
ASV23876	0	0	0	0	0	0
ASV23877	0	0	0	0	0	0
ASV23878	0	0	0	0	0	0
ASV23879	0	0	0	0	0	0
ASV23880	0	0	0	0	0	0
ASV23881	0	0	0	0	0	0
ASV23882	0	0	0	0	0	0
ASV23883	0	0	0	0	0	0
ASV23884	0	0	0	0	0	0
ASV23885	0	0	0	0	0	0
ASV23886	0	0	0	0	0	0
ASV23887	0	0	0	0	0	0
ASV23888	0	0	0	0	0	0
ASV23889	0	0	0	0	0	0
ASV23890	0	0	0	0	0	0
ASV23891	0	0	0	0	0	0
ASV23892	0	0	0	0	0	0
ASV23893	0	0	0	0	0	0
ASV23894	0	0	0	0	0	0
ASV23895	0	0	0	0	0	0
ASV23896	0	0	0	0	0	0
ASV23897	0	0	0	0	0	0
ASV23898	0	0	0	0	0	0
ASV23899	0	0	0	0	0	0
ASV23900	0	0	0	0	0	0
ASV23901	0	0	0	0	0	0
ASV23902	0	0	0	0	0	0
ASV23903	0	0	0	0	0	0
ASV23904	0	0	0	0	0	0
ASV23905	0	0	0	0	0	0
ASV23906	0	0	0	0	0	0
ASV23907	0	0	0	0	0	0
ASV23908	0	0	0	0	0	0
ASV23909	0	0	0	0	0	0
ASV23910	0	0	0	0	0	0
ASV23911	0	0	0	0	0	0
ASV23912	0	0	0	0	0	0
ASV23913	0	0	0	0	0	0
ASV23914	0	0	0	0	0	0
ASV23915	0	0	0	0	0	0
ASV23916	0	0	0	0	0	0
ASV23917	0	0	0	0	0	0
ASV23918	0	0	0	0	0	0
ASV23919	0	0	0	0	0	0
ASV23920	0	0	0	0	0	0
ASV23921	0	0	0	0	0	0
ASV23922	0	0	0	0	0	0
ASV23923	0	0	0	0	0	0
ASV23924	0	0	0	0	0	0
ASV23925	0	0	0	0	0	0
ASV23926	0	0	0	0	0	0
ASV23927	0	0	0	0	0	0
ASV23929	0	0	0	0	0	0
ASV23930	0	0	0	0	0	0
ASV23931	0	0	0	0	0	0
ASV23932	0	0	0	0	0	0
ASV23933	0	0	0	0	0	0
ASV23934	0	0	0	0	0	0
ASV23935	0	0	0	0	0	0
ASV23936	0	0	0	0	0	0
ASV23937	0	0	0	0	0	0
ASV23938	0	0	0	0	0	0
ASV23939	0	0	0	0	0	0
ASV23940	0	0	0	0	0	0
ASV23941	0	0	0	0	0	0
ASV23942	0	0	0	0	0	0
ASV23943	0	0	0	0	0	0
ASV23944	0	0	0	0	0	0
ASV23945	0	0	0	0	0	0
ASV23946	0	0	0	0	0	0
ASV23947	0	0	0	0	0	0
ASV23948	0	0	0	0	0	0
ASV23949	0	0	0	0	0	0
ASV23950	0	0	0	0	0	0
ASV23951	0	0	0	0	0	0
ASV23952	0	0	0	0	0	0
ASV23953	0	0	0	0	0	0
ASV23954	0	0	0	0	0	0
ASV23955	0	0	0	0	0	0
ASV23956	0	0	0	0	0	0
ASV23957	0	0	0	0	0	0
ASV23958	0	0	0	0	0	0
ASV23959	0	0	0	0	0	0
ASV23960	0	0	0	0	0	0
ASV23961	0	0	0	0	0	0
ASV23962	0	0	0	0	0	0
ASV23963	0	0	0	0	0	0
ASV23964	0	0	0	0	0	0
ASV23965	0	0	0	0	0	0
ASV23966	0	0	0	0	0	0
ASV23967	0	0	0	0	0	0
ASV23968	0	0	0	0	0	0
ASV23969	0	0	0	0	0	0
ASV23970	0	0	0	0	0	0
ASV23971	0	0	0	0	0	0
ASV23972	0	0	0	0	0	0
ASV23974	0	0	0	0	0	0
ASV23975	0	0	0	0	0	0
ASV23976	0	0	0	0	0	0
ASV23977	0	0	0	0	0	0
ASV23978	0	0	0	0	0	0
ASV23979	0	0	0	0	0	0
ASV23981	0	0	0	0	0	0
ASV23982	0	0	0	0	0	0
ASV23983	0	0	0	0	0	0
ASV23984	0	0	0	0	0	0
ASV23985	0	0	0	0	0	0
